,Defect,Charge,Formation Energy (eV),Concentration (cm^-3),Charge State Population,Total Concentration (cm^-3),Fermi Level,Electrons (cm^-3),Holes (cm^-3),Annealing Temperature,Quenched Temperature
4,Cd_Te,-2,3.456,0.002760230151616417,0.0%,1924806969760967.5,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
5,Cd_i_Td_Cd2.83,2,2.615,29775809.899852954,0.0%,9359842354581548.0,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
6,Cd_i_Td_Cd2.83,1,2.131,7834771776012390.0,83.7%,9359842354581548.0,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,1525070548793347.8,16.3%,9359842354581548.0,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
8,Cd_i_Td_Te2.83,2,2.132,1.1743629696594347e+17,70.1%,1.675505911705629e+17,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
9,Cd_i_Td_Te2.83,1,2.172,5.011406095485919e+16,29.9%,1.675505911705629e+17,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,233249760247.73862,0.0%,1.675505911705629e+17,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
11,Te_Cd,2,6.306,2.7102071089551195e-33,0.0%,25733826.084217563,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
12,Te_Cd,1,5.012,1.1514639959504612e-10,0.0%,25733826.084217563,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
13,Te_Cd,0,3.962,25664248.528243538,99.7%,25733826.084217563,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
14,Te_Cd,-1,4.161,69369.50337043706,0.3%,25733826.084217563,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
15,Te_Cd,-2,4.293,208.05260358799583,0.0%,25733826.084217563,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
16,Te_i_Td_Te2.83,2,5.469,2.505947424484129e-29,0.0%,166489766298.66055,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
17,Te_i_Td_Te2.83,1,4.177,1.298422900524002e-07,0.0%,166489766298.66055,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
18,Te_i_Td_Te2.83,0,3.099,166489766298.66055,100.0%,166489766298.66055,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
19,Te_i_Td_Te2.83,-1,4.385,8.24162222016399e-11,0.0%,166489766298.66055,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
20,Te_i_Td_Te2.83,-2,6.194,1.7167154104800254e-41,0.0%,166489766298.66055,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
21,v_Cd,0,3.15,1.8781447547248644e-15,0.0%,20513833363458.848,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
22,v_Cd,-1,2.365,0.03842628229172307,0.0%,20513833363458.848,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
23,v_Cd,-2,1.435,20513833363458.812,100.0%,20513833363458.848,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
24,v_Te,2,2.3,18399623.9879775,0.0%,4.641557616939234e+16,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
25,v_Te,1,2.661,31.19908311667534,0.0%,4.641557616939234e+16,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
26,v_Te,0,1.787,4.641557611213634e+16,100.0%,4.641557616939234e+16,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
27,v_Te,-1,2.363,38742024.49287634,0.0%,4.641557616939234e+16,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
28,v_Te,-2,2.495,114314.74340163551,0.0%,4.641557616939234e+16,1.327554234003205,2.92788016700711e+17,0.03545412841428006,1300.0,300.0
0,Cd_Te,2,2.79,23283847.7295467,0.0%,2449074866053357.0,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
1,Cd_Te,1,2.522,8765822930175.813,0.4%,2449074866053357.0,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
2,Cd_Te,0,2.376,2440309019131430.5,99.6%,2449074866053357.0,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
3,Cd_Te,-1,2.898,707902.8943264873,0.0%,2449074866053357.0,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
4,Cd_Te,-2,3.451,0.004298689287116256,0.0%,2449074866053357.0,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
5,Cd_i_Td_Cd2.83,2,2.62,32080568.283887483,0.0%,1.1347448566425804e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
6,Cd_i_Td_Cd2.83,1,2.134,9337063026358256.0,82.3%,1.1347448566425804e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,2010385507986978.8,17.7%,1.1347448566425804e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
8,Cd_i_Td_Te2.83,2,2.137,1.2707670618740794e+17,67.9%,1.870600820428259e+17,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
9,Cd_i_Td_Te2.83,1,2.174,5.9983067042294664e+16,32.1%,1.870600820428259e+17,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,308813123288.4848,0.0%,1.870600820428259e+17,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
11,Te_Cd,2,6.311,3.7959764066736706e-33,0.0%,44112466.20964454,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
12,Te_Cd,1,5.015,1.7839260925169438e-10,0.0%,44112466.20964454,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
13,Te_Cd,0,3.962,43980535.95360276,99.7%,44112466.20964454,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
14,Te_Cd,-1,4.158,131494.02550761105,0.3%,44112466.20964454,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
15,Te_Cd,-2,4.288,436.23053416828975,0.0%,44112466.20964454,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
16,Te_i_Td_Te2.83,2,5.475,3.1150302746228315e-29,0.0%,253214634036.00473,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
17,Te_i_Td_Te2.83,1,4.179,1.7853030781335026e-07,0.0%,253214634036.00473,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
18,Te_i_Td_Te2.83,0,3.099,253214634036.00473,100.0%,253214634036.00473,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
19,Te_i_Td_Te2.83,-1,4.382,1.3864985873038207e-10,0.0%,253214634036.00473,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
20,Te_i_Td_Te2.83,-2,6.188,3.194555988597742e-41,0.0%,253214634036.00473,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
21,v_Cd,0,3.15,2.2407695411770318e-15,0.0%,29945108772937.97,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
22,v_Cd,-1,2.362,0.05071097610263292,0.0%,29945108772937.97,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
23,v_Cd,-2,1.429,29945108772937.914,100.0%,29945108772937.97,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
24,v_Te,2,2.305,17571534.277636565,0.0%,5.423447279373853e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
25,v_Te,1,2.664,32.95702774665703,0.0%,5.423447279373853e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
26,v_Te,0,1.787,5.4234472725931016e+16,100.0%,5.423447279373853e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
27,v_Te,-1,2.36,50072521.15510995,0.0%,5.423447279373853e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
28,v_Te,-2,2.49,163427.3970356286,0.0%,5.423447279373853e+16,1.3301618172419216,3.234224181434852e+17,0.032052458234928805,1320.0,300.0
0,Cd_Te,2,2.795,24229270.280437384,0.0%,3095894985828628.0,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
1,Cd_Te,1,2.524,10055409085799.53,0.3%,3095894985828628.0,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
2,Cd_Te,0,2.376,3085839551526770.5,99.7%,3095894985828628.0,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
3,Cd_Te,-1,2.895,986787.5695333722,0.0%,3095894985828628.0,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
4,Cd_Te,-2,3.446,0.006605527473043653,0.0%,3095894985828628.0,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
5,Cd_i_Td_Cd2.83,2,2.625,34452851.74501301,0.0%,1.3677530406860144e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
6,Cd_i_Td_Cd2.83,1,2.137,1.1053883389783288e+16,80.8%,1.3677530406860144e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,2623646982624006.0,19.2%,1.3677530406860144e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
8,Cd_i_Td_Te2.83,2,2.142,1.3690105878417325e+17,65.8%,2.081360633539932e+17,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
9,Cd_i_Td_Te2.83,1,2.177,7.123460029235177e+16,34.2%,2.081360633539932e+17,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,404277468227.2946,0.0%,2.081360633539932e+17,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
11,Te_Cd,2,6.316,5.2694277670839584e-33,0.0%,74435075.33293793,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
12,Te_Cd,1,5.018,2.7298467994191195e-10,0.0%,74435075.33293793,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
13,Te_Cd,0,3.962,74189663.37981857,99.7%,74435075.33293793,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
14,Te_Cd,-1,4.156,244517.738272936,0.3%,74435075.33293793,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
15,Te_Cd,-2,4.283,894.2148464240651,0.0%,74435075.33293793,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
16,Te_i_Td_Te2.83,2,5.48,3.8502463060045046e-29,0.0%,380327715030.6277,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
17,Te_i_Td_Te2.83,1,4.182,2.4325381535457925e-07,0.0%,380327715030.6277,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
18,Te_i_Td_Te2.83,0,3.099,380327715030.6277,100.0%,380327715030.6277,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
19,Te_i_Td_Te2.83,-1,4.38,2.2956732324646513e-10,0.0%,380327715030.6277,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
20,Te_i_Td_Te2.83,-2,6.183,5.830725673825877e-41,0.0%,380327715030.6277,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
21,v_Cd,0,3.15,2.6627460084172386e-15,0.0%,43241562334345.22,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
22,v_Cd,-1,2.36,0.06642873555897778,0.0%,43241562334345.22,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
23,v_Cd,-2,1.424,43241562334345.16,100.0%,43241562334345.22,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
24,v_Te,2,2.31,16849594.02780103,0.0%,6.319724005785711e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
25,v_Te,1,2.666,34.83768284126431,0.0%,6.319724005785711e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
26,v_Te,0,1.787,6.3197239976456424e+16,100.0%,6.319724005785711e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
27,v_Te,-1,2.358,64319641.35542677,0.0%,6.319724005785711e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
28,v_Te,-2,2.485,231414.45602528745,0.0%,6.319724005785711e+16,1.3326810629965538,3.560141736199504e+17,0.029076349265672388,1340.0,300.0
0,Cd_Te,2,2.799,25216417.83267234,0.0%,3889136357302467.5,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
1,Cd_Te,1,2.527,11499214729429.232,0.3%,3889136357302467.5,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
2,Cd_Te,0,2.376,3877637115994100.5,99.7%,3889136357302467.5,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
3,Cd_Te,-1,2.893,1362519.9665519386,0.0%,3889136357302467.5,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
4,Cd_Te,-2,3.441,0.010021946749381226,0.0%,3889136357302467.5,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
5,Cd_i_Td_Cd2.83,2,2.63,36884496.812703215,0.0%,1.6394828212332014e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
6,Cd_i_Td_Cd2.83,1,2.139,1.3003460688969784e+16,79.3%,1.6394828212332014e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,3391367486477733.0,20.7%,1.6394828212332014e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
8,Cd_i_Td_Te2.83,2,2.147,1.468681201614797e+17,63.6%,2.3084114777816445e+17,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
9,Cd_i_Td_Te2.83,1,2.179,8.397250395471914e+16,36.4%,2.3084114777816445e+17,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,523661965616.78455,0.0%,2.3084114777816445e+17,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
11,Te_Cd,2,6.321,7.251996409875212e-33,0.0%,123727021.48493518,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
12,Te_Cd,1,5.02,4.128171984528708e-10,0.0%,123727021.48493518,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
13,Te_Cd,0,3.962,123278769.3886284,99.6%,123727021.48493518,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
14,Te_Cd,-1,4.153,446458.0339617129,0.4%,123727021.48493518,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
15,Te_Cd,-2,4.278,1794.0623450612013,0.0%,123727021.48493518,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
16,Te_i_Td_Te2.83,2,5.485,4.732759945972705e-29,0.0%,564461990983.5604,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
17,Te_i_Td_Te2.83,1,4.184,3.2855721400448173e-07,0.0%,564461990983.5604,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
18,Te_i_Td_Te2.83,0,3.099,564461990983.5604,100.0%,564461990983.5604,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
19,Te_i_Td_Te2.83,-1,4.378,3.74379605199023e-10,0.0%,564461990983.5604,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
20,Te_i_Td_Te2.83,-2,6.178,1.0448407522370295e-40,0.0%,564461990983.5604,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
21,v_Cd,0,3.15,3.15180306316727e-15,0.0%,61799003585226.586,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
22,v_Cd,-1,2.357,0.08639939460143649,0.0%,61799003585226.586,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
23,v_Cd,-2,1.419,61799003585226.5,100.0%,61799003585226.586,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
24,v_Te,2,2.315,16219701.140322154,0.0%,7.34517730395036e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
25,v_Te,1,2.669,36.849198825435536,0.0%,7.34517730395036e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
26,v_Te,0,1.787,7.345177294081562e+16,100.0%,7.34517730395036e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
27,v_Te,-1,2.355,82143493.2910338,0.0%,7.34517730395036e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
28,v_Te,-2,2.48,324747.20464431663,0.0%,7.34517730395036e+16,1.3351172048881104,3.906001062462372e+17,0.02646150215747211,1360.0,300.0
0,Cd_Te,2,2.804,26243971.939062938,0.0%,4856357381591225.0,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
1,Cd_Te,1,2.529,13110703070679.773,0.3%,4856357381591225.0,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
2,Cd_Te,0,2.376,4843246650412239.0,99.7%,4856357381591225.0,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
3,Cd_Te,-1,2.89,1864334.8738639515,0.0%,4856357381591225.0,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
4,Cd_Te,-2,3.436,0.015022588262281094,0.0%,4856357381591225.0,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
5,Cd_i_Td_Cd2.83,2,2.635,39366723.412482135,0.0%,1.9547871099002896e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
6,Cd_i_Td_Cd2.83,1,2.141,1.5203934155806526e+16,77.8%,1.9547871099002896e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,4343936903829647.5,22.2%,1.9547871099002896e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
8,Cd_i_Td_Te2.83,2,2.151,1.569374792787632e+17,61.5%,2.5523687140327306e+17,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
9,Cd_i_Td_Te2.83,1,2.181,9.829872058214066e+16,38.5%,2.5523687140327306e+17,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,671542369194.2488,0.0%,2.5523687140327306e+17,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
11,Te_Cd,2,6.325,9.897704900972988e-33,0.0%,202728879.351067,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
12,Te_Cd,1,5.022,6.172290076473122e-10,0.0%,202728879.351067,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
13,Te_Cd,0,3.962,201924242.1850546,99.6%,202728879.351067,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
14,Te_Cd,-1,4.151,801110.5274449766,0.4%,202728879.351067,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
15,Te_Cd,-2,4.273,3526.6385674352837,0.0%,202728879.351067,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
16,Te_i_Td_Te2.83,2,5.489,5.786304108018311e-29,0.0%,828218127403.8883,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
17,Te_i_Td_Te2.83,1,4.187,4.4005748316572386e-07,0.0%,828218127403.8883,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
18,Te_i_Td_Te2.83,0,3.099,828218127403.8883,100.0%,828218127403.8883,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
19,Te_i_Td_Te2.83,-1,4.375,6.017745761604693e-10,0.0%,828218127403.8883,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
20,Te_i_Td_Te2.83,-2,6.174,1.8398540879643887e-40,0.0%,828218127403.8883,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
21,v_Cd,0,3.15,3.716350651267631e-15,0.0%,87450507564772.53,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
22,v_Cd,-1,2.355,0.11160404508128996,0.0%,87450507564772.53,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
23,v_Cd,-2,1.415,87450507564772.42,100.0%,87450507564772.53,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
24,v_Te,2,2.32,15669943.415881913,0.0%,8.51628358271769e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
25,v_Te,1,2.671,38.99996843766033,0.0%,8.51628358271769e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
26,v_Te,0,1.787,8.516283570671942e+16,100.0%,8.51628358271769e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
27,v_Te,-1,2.353,104335625.52148153,0.0%,8.51628358271769e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
28,v_Te,-2,2.476,451873.11475974444,0.0%,8.51628358271769e+16,1.337475143496582,4.272158230380626e+17,0.024154767925720147,1380.0,300.0
0,Cd_Te,2,2.809,27310498.368436683,0.0%,6029217490523608.0,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
1,Cd_Te,1,2.531,14903928240832.94,0.2%,6029217490523608.0,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
2,Cd_Te,0,2.376,6014313532443281.0,99.8%,6029217490523608.0,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
3,Cd_Te,-1,2.888,2528995.8103515385,0.0%,6029217490523608.0,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
4,Cd_Te,-2,3.432,0.02226094821224334,0.0%,6029217490523608.0,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
5,Cd_i_Td_Cd2.83,2,2.639,41890257.13767676,0.0%,2.31890734732773e+16,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
6,Cd_i_Td_Cd2.83,1,2.144,1.7673169635224142e+16,76.2%,2.31890734732773e+16,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,5515903796162903.0,23.8%,2.31890734732773e+16,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
8,Cd_i_Td_Te2.83,2,2.156,1.6707007085780365e+17,59.4%,2.813836437658299e+17,1.3397594528762198,4.6589576989612934e+17,0.022112006869996752,1400.0,300.0
